,Курс,Регион,Муниципалитет,Школа,user_id,Класс,Всего просмотров уроков,Из них онлайн,Из них в записи,Решал задач,Всего задач,Набрал баллов,Всего баллов
6653,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669001,7 класс,12,0,12,0,216,0.0,224
6654,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669002,7 класс,0,0,0,0,216,0.0,224
6655,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669003,7 класс,0,0,0,0,216,0.0,224
6656,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669005,7 класс,0,0,0,0,216,0.0,224
6657,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669017,7 класс,0,0,0,0,216,0.0,224
6658,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669024,7 класс,0,0,0,0,216,0.0,224
6659,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669027,7 класс,16,0,16,0,216,0.0,224
6660,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669032,7 класс,0,0,0,0,216,0.0,224
6661,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669056,7 класс,44,8,36,40,216,24.0,224
6662,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669058,7 класс,0,0,0,0,216,0.0,224
6663,755,Ульяновская область,г Ульяновск,SCHOOL-5CF5-2C16-7354,669104,7 класс,8,0,8,148,216,84.92,224
6664,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669109,7 класс,24,0,24,0,216,0.0,224
6665,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669110,7 класс,32,8,24,196,216,163.2,224
6666,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669111,7 класс,0,0,0,0,216,0.0,224
6667,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669139,7 класс,28,4,24,0,216,0.0,224
6668,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669164,7 класс,0,0,0,0,216,0.0,224
6669,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669216,7 класс,0,0,0,0,216,0.0,224
6670,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669217,7 класс,0,0,0,0,216,0.0,224
6671,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669219,7 класс,0,0,0,0,216,0.0,224
6672,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669263,7 класс,0,0,0,0,216,0.0,224
6673,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669264,7 класс,12,0,12,0,216,0.0,224
6674,755,Ульяновская область,г Ульяновск,SCHOOL-3DC6-4C89-0194,669504,7 класс,40,0,40,60,216,28.4,224
6675,755,Ульяновская область,г Ульяновск,SCHOOL-3DC6-4C89-0194,669505,7 класс,0,0,0,0,216,0.0,224
6676,755,Ульяновская область,г Ульяновск,SCHOOL-CC78-8731-0484,669599,7 класс,0,0,0,0,216,0.0,224
6677,755,Ульяновская область,г Ульяновск,SCHOOL-5CF5-2C16-7354,672573,7 класс,140,0,140,156,216,128.64,224
6678,755,Ульяновская область,г Ульяновск,SCHOOL-3DC6-4C89-0194,672810,7 класс,20,0,20,20,216,17.72,224
6679,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668738,10 класс,0,0,0,0,216,0.0,224
6680,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668744,10 класс,0,0,0,0,216,0.0,224
6681,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668749,10 класс,0,0,0,0,216,0.0,224
6682,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668751,10 класс,0,0,0,0,216,0.0,224
6683,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668838,10 класс,0,0,0,0,216,0.0,224
6684,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669834,10 класс,0,0,0,0,216,0.0,224
6685,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669836,10 класс,0,0,0,0,216,0.0,224
6686,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669839,10 класс,0,0,0,0,216,0.0,224
6687,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669864,10 класс,0,0,0,0,216,0.0,224
6688,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-26C6-BE10-BBEC,672617,10 класс,4,0,4,0,216,0.0,224
6689,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-26C6-BE10-BBEC,672620,10 класс,0,0,0,0,216,0.0,224
6690,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-26C6-BE10-BBEC,672623,10 класс,0,0,0,0,216,0.0,224
6691,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-26C6-BE10-BBEC,672626,10 класс,24,0,24,20,216,16.0,224
6692,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668649,11 класс,0,0,0,0,216,0.0,224
6693,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668672,11 класс,0,0,0,0,216,0.0,224
6694,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668732,11 класс,0,0,0,0,216,0.0,224
6695,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-CF5A-5486-FBCF,668817,11 класс,0,0,0,0,216,0.0,224
6696,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669744,11 класс,0,0,0,0,216,0.0,224
6697,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669803,11 класс,0,0,0,0,216,0.0,224
6698,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669808,11 класс,0,0,0,0,216,0.0,224
6699,755,Чувашская Республика - Чувашия,Комсомольский р-н,SCHOOL-7799-6518-9AF9,669811,11 класс,0,0,0,0,216,0.0,224
6700,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-9542-2BF2-BB58,669705,5 класс,0,0,0,0,216,0.0,224
6701,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-9542-2BF2-BB58,669706,5 класс,0,0,0,0,216,0.0,224
6702,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-9542-2BF2-BB58,669764,5 класс,0,0,0,0,216,0.0,224
6703,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-9542-2BF2-BB58,669703,6 класс,0,0,0,0,216,0.0,224
6704,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-9542-2BF2-BB58,669851,6 класс,0,0,0,0,216,0.0,224
6705,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668405,7 класс,76,0,76,120,216,99.32,224
6706,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668408,7 класс,4,0,4,0,216,0.0,224
6707,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668409,7 класс,12,0,12,116,216,91.32,224
6708,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668413,7 класс,16,4,12,60,216,55.32,224
6709,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668419,7 класс,80,0,80,136,216,98.68,224
6710,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668441,7 класс,56,0,56,64,216,45.72,224
6711,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668442,7 класс,172,0,172,216,216,186.52,224
6712,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668443,7 класс,44,0,44,20,216,12.0,224
6713,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668445,7 класс,4,0,4,0,216,0.0,224
6714,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668446,7 класс,4,0,4,20,216,20.0,224
6715,755,Чувашская Республика - Чувашия,Алатырский р-н,SCHOOL-0ABA-F072-2823,668447,7 класс,20,0,20,116,216,87.32,224
6716,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668448,7 класс,104,8,96,84,216,62.4,224
6717,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668449,7 класс,100,0,100,60,216,47.32,224
6718,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668452,7 класс,64,0,64,28,216,20.0,224
6719,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668453,7 класс,0,0,0,0,216,0.0,224
6720,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668454,7 класс,252,24,228,196,216,147.32,224
6721,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668455,7 класс,252,40,212,216,216,148.0,224
6722,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668460,7 класс,168,0,168,196,216,122.4,224
6723,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-EF1A-AD28-81DA,668466,7 класс,84,0,84,0,216,0.0,224
6724,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668484,7 класс,96,0,96,136,216,126.68,224
6725,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-E5D4-8A50-9F45,668487,7 класс,0,0,0,0,216,0.0,224
6726,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668489,7 класс,88,0,88,136,216,128.0,224
6727,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668491,7 класс,96,0,96,136,216,95.32,224
6728,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668492,7 класс,96,0,96,136,216,104.0,224
6729,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668493,7 класс,100,0,100,136,216,92.0,224
6730,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668494,7 класс,8,0,8,80,216,66.0,224
6731,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668495,7 класс,60,0,60,116,216,80.0,224
6732,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668496,7 класс,36,0,36,80,216,68.0,224
6733,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668497,7 класс,96,0,96,136,216,121.32,224
6734,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-4CC1-2A09-2709,668498,7 класс,96,0,96,124,216,72.0,224
6735,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-E5D4-8A50-9F45,668501,7 класс,0,0,0,0,216,0.0,224
6736,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-16A4-48C7-610A,668505,7 класс,164,8,156,216,216,188.12,224
6737,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-C04C-B3B3-A8E4,668506,7 класс,20,0,20,36,216,26.4,224
6738,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-C04C-B3B3-A8E4,668507,7 класс,12,0,12,196,216,79.04,224
6739,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668508,7 класс,0,0,0,0,216,0.0,224
6740,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668509,7 класс,60,0,60,28,216,24.0,224
6741,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668510,7 класс,16,0,16,0,216,0.0,224
6742,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668511,7 класс,4,4,0,0,216,0.0,224
6743,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668512,7 класс,24,0,24,20,216,13.72,224
6744,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668513,7 класс,0,0,0,0,216,0.0,224
6745,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668514,7 класс,0,0,0,0,216,0.0,224
6746,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668515,7 класс,8,0,8,0,216,0.0,224
6747,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-C04C-B3B3-A8E4,668516,7 класс,76,0,76,136,216,92.0,224
6748,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668517,7 класс,0,0,0,0,216,0.0,224
6749,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668518,7 класс,4,0,4,0,216,0.0,224
6750,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-C04C-B3B3-A8E4,668519,7 класс,84,4,80,216,216,116.0,224
6751,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668520,7 класс,40,8,32,136,216,57.72,224
6752,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-E5D9-88E5-FFEE,668521,7 класс,144,0,144,216,216,201.32,224
6753,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668522,7 класс,8,0,8,0,216,0.0,224
6754,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668523,7 класс,0,0,0,0,216,0.0,224
6755,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-934F-0B51-B83D,668533,7 класс,4,0,4,24,216,19.32,224
6756,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668534,7 класс,0,0,0,0,216,0.0,224
6757,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668535,7 класс,16,0,16,0,216,0.0,224
6758,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668536,7 класс,4,0,4,0,216,0.0,224
6759,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668537,7 класс,0,0,0,0,216,0.0,224
6760,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668538,7 класс,8,0,8,0,216,0.0,224
6761,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668539,7 класс,4,0,4,0,216,0.0,224
6762,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-934F-0B51-B83D,668540,7 класс,0,0,0,0,216,0.0,224
6763,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668541,7 класс,12,0,12,0,216,0.0,224
6764,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668542,7 класс,0,0,0,0,216,0.0,224
6765,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-E5D4-8A50-9F45,668543,7 класс,0,0,0,0,216,0.0,224
6766,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668544,7 класс,0,0,0,0,216,0.0,224
6767,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-E5D9-88E5-FFEE,668545,7 класс,160,0,160,216,216,163.32,224
6768,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668546,7 класс,4,0,4,0,216,0.0,224
6769,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668547,7 класс,76,0,76,120,216,36.0,224
6770,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-C04C-B3B3-A8E4,668548,7 класс,16,0,16,40,216,38.4,224
6771,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668549,7 класс,0,0,0,0,216,0.0,224
6772,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668551,7 класс,24,0,24,20,216,16.92,224
6773,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668552,7 класс,64,0,64,140,216,95.32,224
6774,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-16A4-48C7-610A,668553,7 класс,160,0,160,180,216,129.72,224
6775,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668554,7 класс,64,0,64,196,216,151.32,224
6776,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668555,7 класс,0,0,0,0,216,0.0,224
6777,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668556,7 класс,36,0,36,216,216,60.8,224
6778,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668557,7 класс,28,0,28,160,216,131.32,224
6779,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668558,7 класс,128,0,128,216,216,109.72,224
6780,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668559,7 класс,8,0,8,136,216,130.68,224
6781,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668560,7 класс,84,0,84,216,216,60.52,224
6782,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668561,7 класс,4,0,4,0,216,0.0,224
6783,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668562,7 класс,0,0,0,0,216,0.0,224
6784,755,Чувашская Республика - Чувашия,Аликовский р-н,SCHOOL-1972-F90A-22FE,668563,7 класс,8,0,8,60,216,33.08,224
6785,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668564,7 класс,0,0,0,0,216,0.0,224
6786,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668566,7 класс,0,0,0,0,216,0.0,224
6787,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-934F-0B51-B83D,668568,7 класс,8,0,8,0,216,0.0,224
6788,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668569,7 класс,0,0,0,0,216,0.0,224
6789,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-47A1-92EF-F3EE,668570,7 класс,48,0,48,136,216,91.72,224
6790,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668571,7 класс,244,60,184,216,216,170.52,224
6791,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-934F-0B51-B83D,668573,7 класс,4,0,4,0,216,0.0,224
6792,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-934F-0B51-B83D,668580,7 класс,116,8,108,156,216,80.0,224
6793,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-934F-0B51-B83D,668582,7 класс,4,0,4,0,216,0.0,224
6794,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668584,7 класс,12,12,0,0,216,0.0,224
6795,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668588,7 класс,24,12,12,16,216,13.32,224
6796,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668589,7 класс,228,8,220,0,216,0.0,224
6797,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668590,7 класс,44,0,44,44,216,40.0,224
6798,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668591,7 класс,236,0,236,196,216,159.32,224
6799,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668592,7 класс,20,0,20,24,216,16.0,224
6800,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668593,7 класс,28,4,24,20,216,8.0,224
6801,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668594,7 класс,8,0,8,20,216,12.0,224
6802,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668595,7 класс,8,0,8,0,216,0.0,224
6803,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668596,7 класс,180,44,136,216,216,77.04,224
6804,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668597,7 класс,208,4,204,196,216,175.32,224
6805,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668598,7 класс,68,64,4,60,216,4.0,224
6806,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668599,7 класс,28,8,20,0,216,0.0,224
6807,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668600,7 класс,108,8,100,20,216,17.72,224
6808,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668601,7 класс,12,4,8,0,216,0.0,224
6809,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668603,7 класс,40,20,20,40,216,23.32,224
6810,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-E5D9-88E5-FFEE,668604,7 класс,40,0,40,216,216,216.0,224
6811,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668605,7 класс,68,4,64,100,216,78.0,224
6812,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668607,7 класс,12,0,12,0,216,0.0,224
6813,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668608,7 класс,188,12,176,196,216,179.04,224
6814,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-54C1-C21E-215E,668610,7 класс,4,0,4,0,216,0.0,224
6815,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-1461-21C7-1226,668611,7 класс,28,20,8,0,216,0.0,224
6816,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668612,7 класс,160,0,160,176,216,126.68,224
6817,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-E5D9-88E5-FFEE,668613,7 класс,28,0,28,216,216,208.0,224
6818,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668614,7 класс,252,0,252,216,216,170.4,224
6819,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668615,7 класс,208,0,208,196,216,168.0,224
6820,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668616,7 класс,76,4,72,60,216,37.04,224
6821,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668617,7 класс,184,8,176,216,216,189.72,224
6822,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668618,7 класс,28,20,8,40,216,24.0,224
6823,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668619,7 класс,116,0,116,216,216,159.04,224
6824,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-9CF3-EB1F-52D9,668620,7 класс,108,4,104,0,216,0.0,224
6825,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-934F-0B51-B83D,668621,7 класс,0,0,0,0,216,0.0,224
6826,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-013A-5F8A-64BE,668630,7 класс,136,4,132,156,216,124.0,224
6827,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668631,7 класс,72,0,72,136,216,116.0,224
6828,755,Чувашская Республика - Чувашия,г Новочебоксарск,SCHOOL-E8A7-7051-A057,668633,7 класс,120,0,120,196,216,140.0,224
6829,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E6A6-5843-8352,668636,7 класс,36,8,28,20,216,18.52,224
6830,755,Чувашская Республика - Чувашия,Яльчикский р-н,SCHOOL-013A-5F8A-64BE,668637,7 класс,56,4,52,100,216,80.0,224
6831,755,Чувашская Республика - Чувашия,Моргаушский р-н,SCHOOL-E5D9-88E5-FFEE,668638,7 класс,112,0,112,216,216,186.68,224
6832,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668651,7 класс,64,0,64,124,216,107.32,224
6833,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668652,7 класс,76,0,76,136,216,98.68,224
6834,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668653,7 класс,124,0,124,136,216,93.32,224
6835,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668654,7 класс,60,0,60,136,216,120.0,224
6836,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668655,7 класс,0,0,0,0,216,0.0,224
6837,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668656,7 класс,84,0,84,116,216,60.4,224
6838,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668657,7 класс,104,0,104,116,216,94.52,224
6839,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668658,7 класс,84,0,84,116,216,78.68,224
6840,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668659,7 класс,140,0,140,152,216,80.0,224
6841,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668660,7 класс,76,0,76,136,216,128.0,224
6842,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668661,7 класс,64,0,64,136,216,118.68,224
6843,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668662,7 класс,112,0,112,136,216,104.0,224
6844,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668663,7 класс,24,0,24,136,216,126.68,224
6845,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668664,7 класс,80,0,80,136,216,144.0,224
6846,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668665,7 класс,112,0,112,136,216,128.0,224
6847,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668666,7 класс,36,0,36,136,216,98.4,224
6848,755,Чувашская Республика - Чувашия,г Чебоксары,SCHOOL-E1F0-D6DE-2E77,668667,7 класс,28,0,28,80,216,53.72,224
